subject,set,pattern,complexity_rating,beauty_rating,rtime,trial,previous_complexity_rating,previous_beauty_rating,density,entropy,mean_entropy,H_2,H_mean,LSC,KC,intricacy_4,intricacy_8,local_asymm,Hasymm,Vasymm,quadtree,neighbourhood_size,tot_outertot,IC,num_active_rules
k1fluxxs,1,9,37,47,6037,56,55,50,0.84,0.6343095546405662,0.6458958422620074,2.6343200478436213,4.390211753086388,0.6402292997106651,232.9775385909387,25,9,0.0,0.0,0.0,43,5,outertot,1,6
k1fluxxs,1,17,54,39,3478,57,37,47,0.2622222222222222,0.8300812555906454,0.6934953794824105,3.219796958492241,4.475725690953996,0.7988204205098253,238.54017136628545,29,18,0.0369266022599802,76.27118644067797,67.79661016949152,51,9,outertot,2,7
k1fluxxs,1,48,49,57,4598,58,54,39,0.4266666666666667,0.9844268978000114,0.887093841055894,3.845131459107593,4.6112875194135965,0.9548833500531432,259.83398327968035,30,18,0.0,0.0,0.0,70,5,outertot,1,5
k1fluxxs,1,1,27,24,6430,59,49,57,0.0355555555555555,0.2215295581483614,0.1427133301491873,0.7472055335479586,2.50091311526335,0.1925005594005758,126.30815660941616,7,3,0.0342441645169903,87.5,100.0,9,9,outertot,3,3
k1fluxxs,1,6,20,39,4327,60,27,24,0.2844444444444444,0.8614362250994667,0.8466219899079815,2.171463481746481,3.6260173645958815,0.4966981740916264,141.15018265380797,117,2,0.0,0.0,0.0,53,5,outertot,1,5
lr2361od,4,210,66,29,10491,1,50,50,0.4488888888888889,0.9924491812352424,0.887452882244446,3.916083318923068,4.639512706655466,0.9539420065985637,267.8899046122198,34,9,0.0052783067756412,48.51485148514851,40.5940594059406,66,9,outertot,3,6
lr2361od,4,209,86,77,4906,2,66,29,0.5511111111111111,0.9924491812352424,0.9029247191363076,3.922067190932984,4.620726621047163,0.953330908764994,274.8171743376043,23,6,0.0,10.483870967741936,14.516129032258066,68,9,outertot,2,9
lr2361od,4,194,22,85,6333,3,86,77,0.48,0.9988455359952018,0.7833934920843191,3.1284460887717485,4.341474322846952,0.8789389103669669,241.6954820065296,4,4,0.0,0.0,0.0,53,5,outertot,1,6
lr2361od,4,204,91,82,5129,4,22,85,0.5422222222222223,0.9948500379612876,0.9100935054393486,3.771849977119592,4.602999794755511,0.9310315622882503,275.7975295877216,30,7,0.0032242710076509,41.80327868852459,31.967213114754102,70,9,outertot,2,4
lr2361od,4,202,75,67,6663,5,91,82,0.3777777777777777,0.9564574047992596,0.8769160936465692,3.750117144759932,4.600925307619812,0.9224263366115611,266.1366944596236,31,4,0.0089046493203856,69.41176470588235,0.0,58,9,outertot,2,4
lr2361od,4,173,72,89,6099,6,75,67,0.8177777777777778,0.6849143818666734,0.6964259281438469,2.8771907876865583,4.412621335252104,0.6947804867504483,188.64370683017407,34,14,0.0,0.0,0.0,53,5,outertot,1,7
lr2361od,4,209,88,74,8701,7,72,89,0.5511111111111111,0.9924491812352424,0.9029247191363076,3.922067190932984,4.620726621047163,0.953330908764994,274.8171743376043,23,6,0.0,10.483870967741936,14.516129032258066,68,9,outertot,2,9
lr2361od,4,182,39,88,7195,8,88,74,0.4622222222222222,0.9958781583419282,0.8021769389027713,3.243897464740581,4.374853934426384,0.8194504547891495,250.18955842870344,4,4,0.0,0.0,0.0,48,5,outertot,1,8
lr2361od,4,191,95,90,4407,9,39,88,0.5377777777777778,0.9958781583419282,0.917283847179266,3.4138521948808878,4.5187342294527415,0.8535767940323642,278.0920685264263,105,2,0.0,0.0,0.0,79,5,outertot,1,6
lr2361od,4,190,70,83,4655,10,95,90,0.7155555555555555,0.8614362250994667,0.8169320544077272,3.5384230943925106,4.567241457597473,0.8539525937566746,227.4376734876768,34,6,0.0,0.0,0.0,61,5,outertot,1,7
lr2361od,4,179,90,98,10171,11,70,83,0.7511111111111111,0.809512300697415,0.791124095834849,2.9513820560439354,4.418810739798053,0.7743012042139716,271.94056204462936,54,18,0.0,0.0,0.0,66,5,outertot,1,6
lr2361od,4,181,87,65,4533,12,90,98,0.2844444444444444,0.8614362250994667,0.7359574256609632,3.266915541423881,4.540672003798272,0.8034787339515819,255.9504425385739,45,21,0.0,0.0,0.0,65,5,outertot,1,5
lr2361od,4,170,50,26,7903,13,87,65,0.1244444444444444,0.5420027634369525,0.5250993700700434,1.9966820140608392,3.976458487002739,0.4966385115340783,187.1735748802214,13,3,0.0191756240400585,82.14285714285714,75.0,28,9,outertot,3,3
lr2361od,4,185,80,71,4599,14,50,26,0.3022222222222222,0.883990387745888,0.842092992311643,3.3950797537029787,4.501423739052982,0.8310923480896513,221.4289478970137,17,2,0.0,0.0,0.0,48,5,outertot,1,6
lr2361od,4,164,13,8,5279,15,80,71,0.9244444444444444,0.3863219482188018,0.1477532149005924,0.9546189501622498,2.388818008729802,0.2727895511929964,126.79859165744692,11,11,0.0645609546209628,6.25,5.288461538461538,25,9,outertot,2,12
lr2361od,4,213,81,71,4699,16,13,8,0.4444444444444444,0.9910760598382222,0.9021895465719808,3.960451680320073,4.622848572752378,0.957551530185032,253.6032110276525,35,11,0.0,0.0,0.0,68,5,outertot,1,5
lr2361od,4,174,78,72,4161,17,81,71,0.8177777777777778,0.6849143818666734,0.6729460993347236,2.878048522801573,4.432999186207232,0.6953038858468825,231.66031490827876,34,18,0.0,0.0,0.0,54,5,outertot,1,6
lr2361od,4,172,29,16,5577,18,78,72,0.2266666666666666,0.7721551435804815,0.7181659036694277,2.511690996332878,4.267858807944419,0.6774374357777267,251.2232741665152,5,5,0.0,72.54901960784314,37.25490196078432,33,5,tot,3,2
lr2361od,4,186,80,72,3655,19,29,16,0.6577777777777778,0.9269293612321838,0.829582377915933,3.441696335644698,4.548736864563265,0.840813531469749,262.31363699236323,38,14,0.0,0.0,0.0,57,5,outertot,1,7
lr2361od,4,171,61,32,6667,20,80,72,0.2533333333333333,0.8165187119538281,0.7520592052248318,2.501494119325773,4.30116933764658,0.5839945646119457,233.62815039856375,6,2,0.0,14.035087719298245,12.280701754385964,34,5,outertot,2,7
lr2361od,4,169,25,8,7509,21,61,32,0.8666666666666667,0.5665095065529053,0.4246850294637976,1.896691997312824,4.027148762949244,0.4843600775222114,166.00359578767586,17,13,0.0140849124470159,10.256410256410255,13.333333333333334,39,9,outertot,2,8
lr2361od,4,172,24,7,3933,22,25,8,0.2266666666666666,0.7721551435804815,0.7181659036694277,2.511690996332878,4.267858807944419,0.6774374357777267,251.2232741665152,5,5,0.0,72.54901960784314,37.25490196078432,33,5,tot,3,2
lr2361od,4,192,92,71,3611,23,24,7,0.3422222222222222,0.9269293612321838,0.834235540039406,3.462663647601006,4.542946147446775,0.8594233672717421,271.91362141327795,51,31,0.0,0.0,0.0,75,9,outertot,1,9
lr2361od,4,175,80,23,11615,24,92,71,0.4622222222222222,0.9958781583419282,0.8100877730108191,2.7843263919963253,4.082447919110726,0.701199482769476,214.2166145684008,6,6,0.0,0.0,0.0,42,5,outertot,1,8
lr2361od,4,199,95,54,4523,25,80,23,0.3555555555555555,0.9389320105807948,0.8456026020042108,3.7236680019534902,4.586085913736308,0.9028475402330592,274.14518930643715,33,25,0.0,0.0,0.0,71,5,outertot,1,5
lr2361od,4,200,87,64,3555,26,95,54,0.4844444444444444,0.9993016941704445,0.8897913790922409,3.723030522723845,4.600009373607872,0.9184013047133588,277.2374473807298,17,8,0.0,10.091743119266056,11.009174311926609,62,9,outertot,2,7
lr2361od,4,207,98,93,13031,27,87,64,0.5733333333333334,0.9844268978000114,0.912797517179158,3.706647201881009,4.5391681470477785,0.9350777217795628,285.4012030350554,61,10,0.0,0.0,0.0,78,5,outertot,1,6
lr2361od,4,200,92,74,7035,28,98,93,0.4844444444444444,0.9993016941704445,0.8897913790922409,3.723030522723845,4.600009373607872,0.9184013047133588,277.2374473807298,17,8,0.0,10.091743119266056,11.009174311926609,62,9,outertot,2,7
lr2361od,4,168,22,14,4651,29,92,74,0.12,0.5293608652873644,0.5872770062654971,1.8927561608132064,4.075274486622528,0.4802905972742281,156.78725382097983,4,2,0.0,48.14814814814815,0.0,24,9,outertot,2,4
lr2361od,4,166,72,91,7715,30,22,14,0.1066666666666666,0.4897790136869375,0.5515214223167181,1.7218573027219195,3.978370082963143,0.4332604164911506,167.56027085074555,11,3,0.0,0.0,0.0,23,5,outertot,1,7
lr2361od,4,216,89,64,14403,31,72,91,0.48,0.9988455359952018,0.897520296126529,3.973572174928497,4.651170098419376,0.9633861282208762,280.2594651527048,39,11,0.002089512099508,52.77777777777778,45.37037037037037,71,9,outertot,3,6
lr2361od,4,196,86,100,6445,32,89,64,0.5733333333333334,0.9844268978000114,0.9110460462383774,3.5253144292492844,4.519363460553995,0.8842119778728498,272.84690026853934,16,8,0.0,0.0,0.0,67,5,outertot,1,6
lr2361od,4,201,96,96,3807,33,86,100,0.6266666666666667,0.953197172543056,0.8853157151391787,3.665636165035629,4.58669340788368,0.9191755282784816,273.936316386596,53,2,0.0,0.0,0.0,68,5,outertot,1,6
lr2361od,4,188,89,86,6637,34,96,96,0.6044444444444445,0.9682913167012346,0.911636815646224,3.3906046322973937,4.522865026624872,0.8484520381984131,278.24644258514286,24,8,0.0,0.0,0.0,70,5,outertot,1,5
lr2361od,4,215,74,41,4579,35,89,86,0.5288888888888889,0.9975906044732844,0.8959026474499269,3.962023597779473,4.642918153461763,0.9618408540431556,273.16589142515977,42,11,0.0012862568662742,39.49579831932773,43.69747899159664,68,9,outertot,3,6
lr2361od,4,189,33,19,7745,36,74,41,0.4311111111111111,0.9862632103630308,0.8582524273780556,3.1533504170468247,4.455360970677473,0.8522330446428298,228.07218812073376,10,10,0.0075120977739162,49.48453608247423,32.98969072164948,53,9,outertot,3,6
lr2361od,4,193,82,72,10601,37,33,19,0.3555555555555555,0.9389320105807948,0.753907292425586,3.3973886095898096,4.47859118868046,0.8688411323310825,226.29363686220225,42,14,0.0,0.0,0.0,64,5,outertot,1,7
lr2361od,4,210,38,31,5467,38,82,72,0.4488888888888889,0.9924491812352424,0.887452882244446,3.916083318923068,4.639512706655466,0.9539420065985637,267.8899046122198,34,9,0.0052783067756412,48.51485148514851,40.5940594059406,66,9,outertot,3,6
lr2361od,4,184,20,6,4321,39,38,31,0.64,0.9426831892554922,0.7677976853931001,3.273922721523471,4.475299741762212,0.826168069409778,255.47903603369727,20,14,0.0142142759428828,30.55555555555556,30.55555555555556,55,9,outertot,2,8
lr2361od,4,176,69,85,3701,40,20,6,0.3777777777777777,0.9564574047992596,0.692505193975382,2.775608726706596,4.228155958405094,0.7150537192510016,191.91510272960596,3,3,0.0,0.0,0.0,41,5,outertot,1,7
lr2361od,4,180,33,13,4125,41,69,85,0.2533333333333333,0.8165187119538281,0.7564682278328461,3.1754881820809424,4.489199916190804,0.788813485880369,241.50534055349544,21,16,0.012268389596622,71.9298245614035,49.122807017543856,52,9,outertot,2,7
lr2361od,4,214,70,31,5511,42,33,13,0.5333333333333333,0.9967916319816366,0.9030025591092202,3.9382821616787673,4.647891549300049,0.95883093454567,266.5413784649845,36,4,0.0066378011674894,46.66666666666666,40.833333333333336,67,9,outertot,2,8
lr2361od,4,167,31,21,19987,43,70,31,0.1111111111111111,0.5032583347756457,0.4132518604071754,1.7723707442083882,3.4064691485331364,0.4517804716582469,168.2650485546686,7,3,0.0101613928761186,72.0,96.0,24,9,outertot,3,3
lr2361od,4,203,66,76,4105,44,31,21,0.4711111111111111,0.9975906044732844,0.9138275015199376,3.784694119859164,4.59661305230361,0.9285121115069684,276.8639213019577,25,2,0.0040310789726281,50.943396226415096,51.886792452830186,68,9,outertot,3,4
lr2361od,4,206,93,70,3399,45,66,76,0.5022222222222222,0.99998575111318,0.9088798502732346,3.7361838911029768,4.612033950045919,0.9334376333717854,278.4248665303936,74,3,0.0,0.0,0.0,75,5,outertot,1,6
lr2361od,4,196,83,90,4053,46,93,70,0.5733333333333334,0.9844268978000114,0.9110460462383774,3.5253144292492844,4.519363460553995,0.8842119778728498,272.84690026853934,16,8,0.0,0.0,0.0,67,5,outertot,1,6
lr2361od,4,187,44,22,4141,47,83,90,0.3022222222222222,0.883990387745888,0.7837699352845733,3.4515636935486307,4.562543960197333,0.8413704185092865,253.87069416557165,38,22,0.0107084460747525,54.41176470588235,50.0,64,9,outertot,2,9
lr2361od,4,212,55,23,4315,48,44,22,0.4933333333333333,0.999871756640849,0.90458534961759,3.91299239353266,4.641572775234654,0.9572821612229108,273.43233360188407,27,8,0.0002874617549999,48.64864864864865,45.04504504504504,64,9,outertot,2,4
lr2361od,4,205,95,91,3299,49,55,23,0.52,0.9988455359952018,0.8990755495429398,3.80102412321514,4.5915645056454775,0.9334711057327512,255.5775018844915,73,6,0.0,0.0,0.0,71,5,outertot,1,5
lr2361od,4,177,30,17,4835,50,95,91,0.3066666666666666,0.8892881527272397,0.7372077859237137,2.811003162823125,4.396108157598649,0.7280607133803797,242.2115885910421,11,9,0.0132901313229567,68.11594202898551,66.66666666666666,47,9,outertot,3,6
lr2361od,4,183,84,92,4397,51,30,17,0.6755555555555556,0.9091493030318536,0.7992268423123077,3.3446051849171754,4.502068297511633,0.8224144364805892,230.45149051560344,66,6,0.0,0.0,0.0,64,5,outertot,1,6
lr2361od,4,192,97,85,3323,52,84,92,0.3422222222222222,0.9269293612321838,0.834235540039406,3.462663647601006,4.542946147446775,0.8594233672717421,271.91362141327795,51,31,0.0,0.0,0.0,75,9,outertot,1,9
lr2361od,4,211,62,19,4287,53,97,85,0.44,0.9895875212220556,0.8969364485803335,3.927486008274575,4.654089909402016,0.9546791041059546,258.8159423890755,43,8,0.0046896979327244,57.57575757575758,46.464646464646464,71,9,outertot,3,6
lr2361od,4,197,88,80,3277,54,62,19,0.6222222222222222,0.9564574047992596,0.891610347133333,3.6551166200572056,4.552494625724484,0.8918002201997098,263.807165948664,20,8,0.0,0.0,0.0,65,5,outertot,1,6
lr2361od,4,165,35,26,3323,55,88,80,0.1066666666666666,0.4897790136869375,0.5386523819419458,1.5123427761356305,3.860721142719699,0.3756196572913861,142.46962247114325,5,2,0.0,37.5,45.83333333333333,12,9,outertot,2,8
lr2361od,4,195,37,23,10127,56,35,26,0.3333333333333333,0.9182958340544896,0.8215767071966258,3.514105425284684,4.5487713184104575,0.8803719376663296,246.67092167562097,30,21,0.0343616873342667,49.333333333333336,57.333333333333336,61,9,outertot,2,7
lr2361od,4,178,79,66,2883,57,37,23,0.2888888888888888,0.8672816222000259,0.8032340295678106,2.876829303608313,4.395501226239818,0.7730628966332717,260.0145007214542,66,34,0.0,0.0,0.0,77,5,outertot,1,6
lr2361od,4,198,84,73,3299,58,79,66,0.3733333333333333,0.953197172543056,0.8379048922969002,3.5065979873093074,4.579633446524941,0.9019717684130836,272.949191494817,69,10,0.0,0.0,0.0,74,5,outertot,1,5
lr2361od,4,163,13,59,5213,59,84,73,0.0355555555555555,0.2215295581483614,0.2694311071805945,0.9685949014755872,3.685796497052564,0.229297083113367,126.11175889045565,9,9,0.0,0.0,0.0,17,5,outertot,1,4
lr2361od,4,208,86,74,3575,60,13,59,0.4444444444444444,0.9910760598382222,0.8529854464771358,3.721039696971081,4.576363387115706,0.9401158433528926,269.35733252526177,29,21,0.0,0.0,0.0,66,5,outertot,1,5
ls1hg9ya,3,115,51,30,19056,1,50,50,0.8088888888888889,0.7037900402465797,0.4659457053434826,2.239668776981827,4.138082538226928,0.5819337558357909,201.55553908385772,19,14,0.0199136060067482,17.582417582417584,19.78021978021978,44,9,outertot,2,8
ls1hg9ya,3,145,44,55,12652,2,51,30,0.6444444444444445,0.9389320105807948,0.8809474878821445,3.560653915712258,4.5201689694460345,0.8782696728144641,273.54420966711007,29,9,0.0,0.0,0.0,68,5,outertot,1,6
ls1hg9ya,3,113,20,17,9937,3,44,55,0.1066666666666666,0.4897790136869375,0.4729176340214124,1.861596542476616,3.982833242544256,0.4589441988951256,133.90537431259074,12,4,0.0104053466591545,91.66666666666666,75.0,29,9,outertot,3,3
ls1hg9ya,3,114,53,44,8410,4,20,17,0.1155555555555555,0.5164490482843502,0.5743111393839109,1.8698089938768037,4.034179998239369,0.4689271355098586,138.5082005979483,7,2,0.0,23.07692307692308,57.692307692307686,23,9,outertot,2,8
ls1hg9ya,3,155,53,58,10567,5,53,44,0.4622222222222222,0.9958781583419282,0.895668776490705,3.8876084932271615,4.599233780401744,0.9516361333983482,281.25638764312055,61,10,0.0,0.0,0.0,78,5,outertot,1,6
ls1hg9ya,3,126,66,59,8614,6,53,58,0.2977777777777777,0.8785574846719126,0.8421506122427043,3.3006378499558258,4.529394169316213,0.810200903931045,253.43026149890903,7,3,0.0,52.23880597014925,0.0,44,9,outertot,2,4
ls1hg9ya,3,116,16,16,7914,7,66,59,0.2133333333333333,0.7478061583312325,0.5933535530660188,2.20057742021918,4.098479963430921,0.6040955520267489,159.4582704884177,5,5,0.0315530041900526,79.16666666666666,64.58333333333334,30,5,tot,3,2
ls1hg9ya,3,119,33,65,12710,8,16,16,0.7866666666666666,0.7478061583312325,0.6592765144241296,2.913683923822674,4.397987913651845,0.7335257211758769,215.51304254294425,9,9,0.0,0.0,0.0,47,5,outertot,1,6
ls1hg9ya,3,130,34,50,7018,9,33,65,0.6622222222222223,0.9226762997922612,0.8413207435261969,3.335152681402469,4.429459205390031,0.8211162787206604,267.71189104141627,19,19,0.0,0.0,0.0,65,5,outertot,1,7
ls1hg9ya,3,111,31,69,5998,10,34,50,0.0933333333333333,0.4474992550368635,0.5237661637455439,1.7740360165359186,3.971647249321221,0.4255240107967209,166.38277177149945,19,3,0.0,0.0,0.0,26,5,outertot,1,6
ls1hg9ya,3,134,76,34,6145,11,31,69,0.7333333333333333,0.8366407419411673,0.8234609753693555,3.40763646396565,4.523989715559022,0.8286947361431715,247.61198069704304,30,6,0.0,0.0,0.0,57,5,outertot,1,6
ls1hg9ya,3,135,81,26,7892,12,76,34,0.5244444444444445,0.9982752029076148,0.7767380126698133,3.400334382154224,4.518705483863568,0.8297340632351455,248.03741781104463,21,5,0.0039970874052637,14.40677966101695,27.966101694915253,51,5,outertot,2,7
ls1hg9ya,3,123,74,12,9099,13,81,26,0.2711111111111111,0.8430544963339179,0.7369514199573518,3.0124312115182192,4.447391144899178,0.7610855911082747,241.3661741253844,12,9,0.0314439884163742,67.21311475409836,70.49180327868852,41,9,outertot,3,3
ls1hg9ya,3,122,83,13,8753,14,74,12,0.3466666666666667,0.931055823385033,0.7355264044333168,2.914350772556659,4.444116167653496,0.7605039320824175,243.2793884042126,11,11,0.0332424555642616,41.02564102564102,55.12820512820513,42,9,outertot,3,6
ls1hg9ya,3,121,64,65,14694,15,83,13,0.7822222222222223,0.7560889812534392,0.7713093451241018,3.193694630488665,4.471360438781021,0.759565001528904,252.7256938834484,28,20,0.0,0.0,0.0,56,5,outertot,1,6
ls1hg9ya,3,162,89,8,7882,16,64,65,0.48,0.9988455359952018,0.903348328815126,3.959506972334727,4.643131826530483,0.9615206572841624,268.26709110985763,40,10,0.0028938488024728,50.92592592592593,42.5925925925926,72,9,outertot,3,6
ls1hg9ya,3,141,77,15,6903,17,89,8,0.3244444444444444,0.9091493030318536,0.8109479463421236,3.389899677593928,4.543972683990082,0.8614607927453738,254.09922068606065,30,22,0.0113786390879931,53.42465753424658,69.86301369863014,62,9,outertot,2,7
ls1hg9ya,3,118,71,54,9143,18,77,15,0.2,0.7219280948873623,0.741079838562346,2.645837478995758,4.323916603357568,0.6865576344155488,246.6580716520804,10,3,0.0,37.77777777777778,60.0,32,9,outertot,2,4
ls1hg9ya,3,151,86,30,6354,19,71,54,0.5688888888888889,0.9862632103630308,0.8998189161627947,3.854104291881196,4.619897675453789,0.9377327123020286,258.94646326877546,62,3,0.0,0.0,0.0,75,5,outertot,1,6
ls1hg9ya,3,129,57,51,9935,20,86,30,0.7155555555555555,0.8614362250994667,0.7536555159234961,3.323547400220003,4.465907183173618,0.8192532715812735,245.57699991969992,19,11,0.0,0.0,0.0,59,5,outertot,1,7
ls1hg9ya,3,152,88,52,9776,21,57,51,0.5155555555555555,0.9993016941704445,0.9194276401219053,3.814041232798706,4.603234145805947,0.943410251201564,271.0860302595173,74,7,0.0,0.0,0.0,78,5,outertot,1,6
ls1hg9ya,3,154,83,40,10446,22,88,52,0.5333333333333333,0.9967916319816366,0.8797204349618867,3.899227190524154,4.592018592232419,0.948529964989413,271.28821400041625,58,7,0.0,0.0,0.0,74,5,outertot,1,7
ls1hg9ya,3,140,70,64,7208,23,83,40,0.7333333333333333,0.8366407419411673,0.833910337764917,3.471123245688872,4.574536553575626,0.8460923621127217,265.81529863334384,33,9,0.0,0.0,0.0,57,5,outertot,1,6
ls1hg9ya,3,143,65,64,6711,24,70,64,0.7111111111111111,0.8672816222000259,0.8436170936100541,3.642228916283615,4.573076135156623,0.8740139058283263,252.0461363320617,31,11,0.0,0.0,0.0,61,5,outertot,1,6
ls1hg9ya,3,114,30,30,9092,25,65,64,0.1155555555555555,0.5164490482843502,0.5743111393839109,1.8698089938768037,4.034179998239369,0.4689271355098586,138.5082005979483,7,2,0.0,23.07692307692308,57.692307692307686,23,9,outertot,2,8
ls1hg9ya,3,125,51,33,7067,26,30,30,0.2533333333333333,0.8165187119538281,0.8189942704035569,3.220969933768306,4.512357174578316,0.7985106649558231,255.7223746214787,19,2,0.0,35.08771929824561,50.877192982456144,42,9,outertot,2,11
ls1hg9ya,3,137,81,22,8242,27,51,33,0.2977777777777777,0.8785574846719126,0.762017856662641,3.4317255589082856,4.54898377883462,0.8432680349912945,261.7626643513728,36,21,0.006008513803691,59.70149253731343,56.71641791044776,61,9,outertot,2,9
ls1hg9ya,3,153,73,58,10313,28,81,22,0.6222222222222222,0.9564574047992596,0.8876708221485873,3.92307412303853,4.617542105378653,0.9443137402580936,257.7838673658036,35,7,0.0,0.0,0.0,61,5,outertot,1,6
ls1hg9ya,3,139,39,37,10070,29,73,58,0.6622222222222223,0.9226762997922612,0.8406327478295322,3.165002919797535,4.483089960170181,0.8464801798003851,249.62859089138175,12,4,0.0,0.0,0.0,59,5,outertot,1,6
ls1hg9ya,3,149,81,43,7512,30,39,37,0.4977777777777777,0.99998575111318,0.9081784759705542,3.7315357075278848,4.577565035469871,0.9148921789685288,280.2211666787766,18,7,0.0022400248491095,45.535714285714285,42.85714285714285,69,9,outertot,3,4
ls1hg9ya,3,139,28,31,8083,31,81,43,0.6622222222222223,0.9226762997922612,0.8406327478295322,3.165002919797535,4.483089960170181,0.8464801798003851,249.62859089138175,12,4,0.0,0.0,0.0,59,5,outertot,1,6
ls1hg9ya,3,127,51,50,8608,32,28,31,0.4088888888888889,0.975913351755244,0.8229891889594726,3.2511844581328937,4.485151948228057,0.8108426855251346,218.17911362494755,14,10,0.0,0.0,0.0,44,5,outertot,1,7
ls1hg9ya,3,150,76,20,6659,33,51,50,0.4711111111111111,0.9975906044732844,0.9138275015199376,3.784694119859164,4.59661305230361,0.9285121115069684,276.8639213019577,25,2,0.0040310789726281,50.943396226415096,51.886792452830186,68,9,outertot,3,4
ls1hg9ya,3,128,44,43,11883,34,76,20,0.4844444444444444,0.9993016941704445,0.8036007666151244,3.1537307616878114,4.362223337478143,0.8149783137570161,202.3020453064566,7,3,0.0,0.0,0.0,44,5,outertot,1,5
ls1hg9ya,3,112,57,13,13424,35,44,43,0.8444444444444444,0.6235702082127974,0.2915871192243178,1.6647908205808568,3.1747357805349217,0.4380028248595022,157.13538765891465,10,9,0.0576979306986461,13.157894736842104,12.105263157894736,32,9,outertot,2,12
ls1hg9ya,3,133,77,20,10697,36,57,13,0.3555555555555555,0.9389320105807948,0.8516670493216871,3.23166346082154,4.487981378456628,0.828078403480045,264.7565885908905,97,9,0.0,0.0,0.0,74,5,outertot,1,5
ls1hg9ya,3,142,70,56,7460,37,77,20,0.32,0.904381457724494,0.8318224017508901,3.539791100863009,4.53941801290558,0.8682187370811318,251.9835874888557,43,27,0.0,0.0,0.0,67,9,outertot,1,9
ls1hg9ya,3,147,68,40,9132,38,70,56,0.5066666666666667,0.999871756640849,0.91705545077596,3.663124612488948,4.5630367308932325,0.9005171120092457,285.8849019035238,32,4,0.0018241635962917,40.35087719298245,0.0,76,9,outertot,2,4
ls1hg9ya,3,117,66,63,12193,39,68,40,0.8177777777777778,0.6849143818666734,0.7139669261962801,2.860642729140063,4.449899494203384,0.6843112369457054,247.7319080130807,26,10,0.0,0.0,0.0,48,5,outertot,1,6
ls1hg9ya,3,156,86,10,9002,40,66,63,0.4711111111111111,0.9975906044732844,0.8869462815932982,3.9055687295233183,4.640539022206945,0.9542653258255048,261.2951802816265,33,7,0.0007340783064406,40.56603773584906,46.22641509433962,66,9,outertot,3,7
ls1hg9ya,3,159,77,52,8465,41,86,10,0.52,0.9988455359952018,0.9158308555811908,3.8643393141048334,4.61564794815775,0.9586013629816038,271.8585676424352,53,6,0.0,0.0,0.0,76,5,outertot,1,6
ls1hg9ya,3,157,85,10,6451,42,77,52,0.4577777777777778,0.9948500379612876,0.8914890659466504,3.9336384228399166,4.642123227304968,0.9569035755138056,265.016659439939,44,8,0.0019597202882066,44.66019417475729,48.54368932038835,71,9,outertot,3,6
ls1hg9ya,3,131,74,6,7805,43,85,10,0.2755555555555555,0.8493240339563619,0.7321050532762403,3.395415918638581,4.541773057113125,0.8234879946031282,257.18514146768376,30,14,0.0228717747599753,66.12903225806451,53.2258064516129,56,9,outertot,2,7
ls1hg9ya,3,142,71,53,7311,44,74,6,0.32,0.904381457724494,0.8318224017508901,3.539791100863009,4.53941801290558,0.8682187370811318,251.9835874888557,43,27,0.0,0.0,0.0,67,9,outertot,1,9
ls1hg9ya,3,144,46,41,10621,45,71,53,0.3733333333333333,0.953197172543056,0.8330335193966308,3.3630429302408107,4.444350036662674,0.8765202445587322,225.19804311449477,35,15,0.0,0.0,0.0,52,5,outertot,1,6
ls1hg9ya,3,127,64,53,7737,46,46,41,0.4088888888888889,0.975913351755244,0.8229891889594726,3.2511844581328937,4.485151948228057,0.8108426855251346,218.17911362494755,14,10,0.0,0.0,0.0,44,5,outertot,1,7
ls1hg9ya,3,126,42,47,7660,47,64,53,0.2977777777777777,0.8785574846719126,0.8421506122427043,3.3006378499558258,4.529394169316213,0.810200903931045,253.43026149890903,7,3,0.0,52.23880597014925,0.0,44,9,outertot,2,4
ls1hg9ya,3,120,79,20,8080,48,42,47,0.24,0.7950402793845223,0.6883515759591522,3.090575779904774,4.456482514867185,0.758884253311251,245.44504348889484,26,17,0.0517843585701395,38.88888888888889,77.77777777777779,47,9,outertot,2,7
ls1hg9ya,3,160,83,18,6046,49,79,20,0.48,0.9988455359952018,0.8938241748065643,3.953396385702991,4.652980864344777,0.960716228205182,274.2390016256669,31,11,8.412647776834259e-05,37.03703703703704,51.85185185185185,65,9,outertot,2,8
ls1hg9ya,3,148,76,25,8321,50,83,18,0.3555555555555555,0.9389320105807948,0.8667378168852863,3.627329084554285,4.5871487889662586,0.905170431603225,266.9380567810719,58,22,0.0,0.0,0.0,71,5,outertot,1,6
ls1hg9ya,3,146,77,55,9437,51,76,25,0.3955555555555555,0.9682913167012346,0.8607494939597502,3.643739897479191,4.554503178665583,0.8933597265795192,264.2429613959154,74,14,0.0,0.0,0.0,72,5,outertot,1,5
ls1hg9ya,3,138,78,57,7999,52,77,55,0.3377777777777778,0.9226762997922612,0.8646394498791851,3.280741601119869,4.527136069313381,0.8440456915214413,265.16920415358743,67,11,0.0,0.0,0.0,71,5,outertot,1,5
ls1hg9ya,3,136,81,68,6898,53,78,57,0.6266666666666667,0.953197172543056,0.8825969385245238,3.3919297663029164,4.513174734227125,0.8321254612665051,261.8097428679747,101,6,0.0,0.0,0.0,73,5,outertot,1,6
