patternname,patternnum,set,density,entropy,mean_entropy,H_2,H_mean,LSC,KC,intricacy_4,intricacy_8,local_asymm,Hasymm,Vasymm,quadtree,neighbourhood_size,tot_outertot,IC,num_active_rules
patterns/15by15/experiment/set2/SC0.937_symm0.00_KC275.4_9neigh_outertot_code736_IC3_iter10.png,97,2,0.5066666666666667,0.999871756640849,0.9040412455998285,3.792117396305807,4.615263776948489,0.9368358500197719,275.3882176657889,23,5,0.0029589164597384754,42.10526315789473,41.228070175438596,62,9,outertot,3,4
patterns/15by15/experiment/set2/SC0.945_symm0.00_KC277.7_5neigh_outertot_code467_IC1_iter40.png,98,2,0.5511111111111111,0.9924491812352425,0.9065876525087113,3.8166340005267547,4.559882102424925,0.9446492228501102,277.7390604315888,21,13,0.0,0.0,0.0,70,5,outertot,1,6
patterns/15by15/experiment/set2/SC0.946_symm0.00_KC270.5_5neigh_outertot_code461_IC1_iter20.png,99,2,0.6044444444444445,0.9682913167012346,0.8949052496674226,3.9285280289563995,4.6205053131409155,0.9464735186057244,270.48014558191323,33,10,0.0,0.0,0.0,65,5,outertot,1,6
patterns/15by15/experiment/set2/SC0.947_symm0.00_KC282.0_9neigh_outertot_code699054_IC2_iter07.png,100,2,0.48444444444444446,0.9993016941704445,0.9138178597318725,3.901048992196341,4.58464638543968,0.9471824089107779,281.99215505224157,26,3,0.002293624348629286,45.87155963302752,26.605504587155966,68,9,outertot,2,11
patterns/15by15/experiment/set2/SC0.949_symm0.00_KC259.5_9neigh_outertot_code191044_IC1_iter10.png,101,2,0.4088888888888889,0.9759133517552441,0.8986736086909632,3.92319894877599,4.628434900449293,0.9485484167135079,259.49697676371113,51,12,0.0,0.0,0.0,71,9,outertot,1,8
patterns/15by15/experiment/set2/SC0.954_symm0.00_KC262.1_9neigh_outertot_code152822_IC3_iter20.png,102,2,0.4622222222222222,0.9958781583419282,0.8917159293258367,3.914145951652562,4.643750303128045,0.9544704047008631,262.06163449606305,31,9,0.003058551360968359,57.692307692307686,59.61538461538461,71,9,outertot,3,10
patterns/15by15/experiment/set2/SC0.957_symm0.00_KC263.8_9neigh_outertot_code3276_IC3_iter05.png,103,2,0.5111111111111111,0.9996437496778561,0.9018132621723177,3.924766128523283,4.646745864315038,0.9569069385346578,263.80418587747596,31,5,0.0005504782114320317,40.869565217391305,51.30434782608696,67,9,outertot,3,6
patterns/15by15/experiment/set2/SC0.958_symm0.01_KC277.3_9neigh_outertot_code3276_IC3_iter15.png,104,2,0.5511111111111111,0.9924491812352425,0.9044509819634872,3.940287947549693,4.6524694994523355,0.9576682391975191,277.3418688035954,48,6,0.004858570231346893,37.903225806451616,45.16129032258064,68,9,outertot,3,6
patterns/15by15/experiment/set2/SC0.961_symm0.00_KC267.6_9neigh_outertot_code15822_IC2_iter25.png,105,2,0.5422222222222223,0.9948500379612877,0.8967992336729258,3.956857061521986,4.652156254895341,0.9607933852403403,267.5618706790342,40,6,0.0020996433940313197,47.540983606557376,49.18032786885246,68,9,outertot,2,10
patterns/15by15/experiment/set2/SC0.961_symm0.01_KC279.5_9neigh_outertot_code3276_IC3_iter20.png,106,2,0.4666666666666667,0.9967916319816366,0.9008732307185945,3.925167707707165,4.648297375641917,0.9610989727024987,279.52627748410714,35,11,0.002868139799782482,47.61904761904761,54.285714285714285,71,9,outertot,3,6
patterns/15by15/experiment/set2/SC0.962_symm0.01_KC271.2_9neigh_outertot_code3276_IC3_iter15.png,107,2,0.4666666666666667,0.9967916319816366,0.9055754099461328,3.97193211936888,4.6498370938158144,0.9619024284898666,271.2452831460259,38,10,0.0036677361562561517,51.42857142857142,57.14285714285714,72,9,outertot,3,6
patterns/15by15/experiment/set2/SC0.964_symm0.00_KC270.3_5neigh_outertot_code457_IC1_iter15.png,108,2,0.4666666666666667,0.9967916319816366,0.8890264872320555,3.9590851748946405,4.5953895819371455,0.9643768775554371,270.29731748843056,38,15,0.0,0.0,0.0,72,5,outertot,1,5
patterns/15by15/experiment/set3/SC0.389_symm0.08_KC158.2_9neigh_outertot_code224_IC3_iter10.png,109,3,0.08888888888888889,0.4327501587887541,0.39138579829546744,1.5195005845770975,3.67402372018502,0.38947981662285946,158.15736132455228,10,3,0.06056609294193731,90.0,65.0,25,9,outertot,3,3
patterns/15by15/experiment/set3/SC0.416_symm0.00_KC138.8_9neigh_outertot_code191044_IC1_iter05.png,110,3,0.08888888888888889,0.4327501587887541,0.5005727221240711,1.7476780900849465,4.123865702940164,0.4163296251070516,138.82275373191368,25,9,0.0,0.0,0.0,30,9,outertot,1,8
patterns/15by15/experiment/set3/SC0.426_symm0.00_KC166.4_5neigh_outertot_code470_IC1_iter05.png,111,3,0.09333333333333334,0.4474992550368635,0.5237661637455439,1.7740360165359186,3.9716472493212205,0.4255240107967209,166.38277177149945,19,3,0.0,0.0,0.0,26,5,outertot,1,6
patterns/15by15/experiment/set3/SC0.438_symm0.09_KC157.1_9neigh_outertot_code256746_IC2_iter25.png,112,3,0.8444444444444444,0.6235702082127974,0.29158711922431785,1.6647908205808568,3.1747357805349217,0.43800282485950226,157.13538765891465,10,9,0.05769793069864615,13.157894736842104,12.105263157894736,32,9,outertot,2,12
patterns/15by15/experiment/set3/SC0.459_symm0.01_KC133.9_9neigh_outertot_code224_IC3_iter35.png,113,3,0.10666666666666667,0.48977901368693755,0.47291763402141246,1.8615965424766157,3.9828332425442556,0.4589441988951256,133.90537431259074,12,4,0.010405346659154532,91.66666666666666,75.0,29,9,outertot,3,3
patterns/15by15/experiment/set3/SC0.469_symm0.00_KC138.5_9neigh_outertot_code291552_IC2_iter10.png,114,3,0.11555555555555555,0.5164490482843502,0.5743111393839109,1.8698089938768034,4.034179998239369,0.4689271355098586,138.5082005979483,7,2,0.0,23.076923076923077,57.692307692307686,23,9,outertot,2,8
patterns/15by15/experiment/set3/SC0.582_symm0.03_KC201.6_9neigh_outertot_code191044_IC2_iter35.png,115,3,0.8088888888888889,0.7037900402465797,0.4659457053434826,2.239668776981827,4.138082538226928,0.5819337558357909,201.55553908385775,19,14,0.01991360600674827,17.582417582417584,19.78021978021978,44,9,outertot,2,8
patterns/15by15/experiment/set3/SC0.604_symm0.05_KC159.5_5neigh_tot_code24_IC3_iter17.png,116,3,0.21333333333333335,0.7478061583312325,0.5933535530660188,2.20057742021918,4.098479963430921,0.6040955520267489,159.4582704884177,5,5,0.03155300419005261,79.16666666666666,64.58333333333334,30,5,tot,3,2
patterns/15by15/experiment/set3/SC0.684_symm0.00_KC247.7_5neigh_outertot_code497_IC1_iter30.png,117,3,0.8177777777777778,0.6849143818666734,0.7139669261962801,2.860642729140063,4.449899494203384,0.6843112369457054,247.7319080130807,26,10,0.0,0.0,0.0,48,5,outertot,1,6
patterns/15by15/experiment/set3/SC0.687_symm0.00_KC246.7_9neigh_outertot_code736_IC2_iter15.png,118,3,0.2,0.7219280948873623,0.741079838562346,2.645837478995758,4.323916603357568,0.6865576344155488,246.65807165208042,10,3,0.0,37.77777777777778,60.0,32,9,outertot,2,4
patterns/15by15/experiment/set3/SC0.734_symm0.00_KC215.5_5neigh_outertot_code497_IC1_iter15.png,119,3,0.7866666666666666,0.7478061583312325,0.6592765144241296,2.913683923822674,4.397987913651845,0.7335257211758769,215.51304254294425,9,9,0.0,0.0,0.0,47,5,outertot,1,6
patterns/15by15/experiment/set3/SC0.759_symm0.07_KC245.4_9neigh_outertot_code85507_IC2_iter20.png,120,3,0.24,0.7950402793845223,0.6883515759591522,3.090575779904774,4.456482514867185,0.758884253311251,245.44504348889484,26,17,0.05178435857013955,38.88888888888889,77.77777777777779,47,9,outertot,2,7
patterns/15by15/experiment/set3/SC0.760_symm0.00_KC252.7_5neigh_outertot_code461_IC1_iter10.png,121,3,0.7822222222222223,0.7560889812534392,0.7713093451241018,3.193694630488665,4.471360438781021,0.759565001528904,252.72569388344837,28,20,0.0,0.0,0.0,56,5,outertot,1,6
patterns/15by15/experiment/set3/SC0.761_symm0.05_KC243.3_9neigh_outertot_code196623_IC3_iter25.png,122,3,0.3466666666666667,0.931055823385033,0.7355264044333168,2.914350772556659,4.444116167653496,0.7605039320824175,243.2793884042126,11,11,0.03324245556426164,41.02564102564102,55.12820512820513,42,9,outertot,3,6
patterns/15by15/experiment/set3/SC0.761_symm0.06_KC241.4_9neigh_outertot_code224_IC3_iter05.png,123,3,0.27111111111111114,0.8430544963339179,0.7369514199573518,3.0124312115182192,4.447391144899178,0.7610855911082747,241.36617412538436,12,9,0.031443988416374274,67.21311475409836,70.49180327868852,41,9,outertot,3,3
patterns/15by15/experiment/set3/SC0.773_symm0.02_KC246.1_9neigh_outertot_code196623_IC3_iter35.png,124,3,0.3333333333333333,0.9182958340544896,0.8149343163587843,2.9753863718889093,4.452130410160964,0.7727391709227647,246.1157388587644,7,5,0.009534765428964337,61.33333333333333,45.33333333333333,41,9,outertot,3,6
patterns/15by15/experiment/set3/SC0.799_symm0.00_KC255.7_9neigh_outertot_code699054_IC2_iter05.png,125,3,0.25333333333333335,0.8165187119538281,0.8189942704035569,3.220969933768306,4.512357174578316,0.7985106649558231,255.7223746214787,19,2,0.0,35.08771929824561,50.877192982456144,42,9,outertot,2,11
patterns/15by15/experiment/set3/SC0.810_symm0.00_KC253.4_9neigh_outertot_code736_IC2_iter20.png,126,3,0.29777777777777775,0.8785574846719126,0.8421506122427043,3.3006378499558258,4.529394169316213,0.810200903931045,253.43026149890903,7,3,0.0,52.23880597014925,0.0,44,9,outertot,2,4
patterns/15by15/experiment/set3/SC0.811_symm0.00_KC218.2_5neigh_outertot_code494_IC1_iter25.png,127,3,0.4088888888888889,0.9759133517552441,0.8229891889594726,3.2511844581328937,4.485151948228057,0.8108426855251346,218.17911362494755,14,10,0.0,0.0,0.0,44,5,outertot,1,7
patterns/15by15/experiment/set3/SC0.815_symm0.00_KC202.3_5neigh_outertot_code453_IC1_iter05.png,128,3,0.48444444444444446,0.9993016941704445,0.8036007666151244,3.1537307616878114,4.362223337478143,0.8149783137570161,202.3020453064566,7,3,0.0,0.0,0.0,44,5,outertot,1,5
patterns/15by15/experiment/set3/SC0.819_symm0.00_KC245.6_5neigh_outertot_code491_IC1_iter15.png,129,3,0.7155555555555555,0.8614362250994667,0.7536555159234961,3.323547400220003,4.465907183173618,0.8192532715812735,245.57699991969992,19,11,0.0,0.0,0.0,59,5,outertot,1,7
patterns/15by15/experiment/set3/SC0.821_symm0.00_KC267.7_5neigh_outertot_code491_IC1_iter25.png,130,3,0.6622222222222223,0.9226762997922613,0.8413207435261969,3.3351526814024695,4.429459205390031,0.8211162787206604,267.71189104141627,19,19,0.0,0.0,0.0,65,5,outertot,1,7
patterns/15by15/experiment/set3/SC0.823_symm0.04_KC257.2_9neigh_outertot_code85507_IC2_iter15.png,131,3,0.27555555555555555,0.8493240339563619,0.7321050532762403,3.395415918638581,4.541773057113125,0.8234879946031282,257.18514146768376,30,14,0.022871774759975316,66.12903225806451,53.2258064516129,56,9,outertot,2,7
patterns/15by15/experiment/set3/SC0.824_symm0.00_KC269.1_9neigh_outertot_code93737_IC1_iter20.png,132,3,0.32,0.904381457724494,0.7855940313042915,3.2489843568497525,4.4984809201161,0.8243663873809681,269.1448550785165,66,30,0.0,0.0,0.0,74,9,outertot,1,9
patterns/15by15/experiment/set3/SC0.828_symm0.00_KC264.8_5neigh_outertot_code454_IC1_iter35.png,133,3,0.35555555555555557,0.9389320105807949,0.8516670493216871,3.23166346082154,4.487981378456628,0.828078403480045,264.7565885908905,97,9,0.0,0.0,0.0,74,5,outertot,1,5
patterns/15by15/experiment/set3/SC0.829_symm0.00_KC247.6_5neigh_outertot_code497_IC1_iter25.png,134,3,0.7333333333333333,0.8366407419411673,0.8234609753693555,3.40763646396565,4.523989715559022,0.8286947361431715,247.61198069704304,30,6,0.0,0.0,0.0,57,5,outertot,1,6
patterns/15by15/experiment/set3/SC0.830_symm0.00_KC248.0_5neigh_outertot_code750_IC2_iter08.png,135,3,0.5244444444444445,0.9982752029076147,0.7767380126698133,3.400334382154224,4.518705483863568,0.8297340632351455,248.03741781104463,21,5,0.003997087405263722,14.40677966101695,27.966101694915253,51,5,outertot,2,7
patterns/15by15/experiment/set3/SC0.832_symm0.00_KC261.8_5neigh_outertot_code467_IC1_iter25.png,136,3,0.6266666666666667,0.9531971725430559,0.8825969385245238,3.3919297663029164,4.513174734227125,0.8321254612665051,261.8097428679747,101,6,0.0,0.0,0.0,73,5,outertot,1,6
patterns/15by15/experiment/set3/SC0.843_symm0.01_KC261.8_9neigh_outertot_code93737_IC2_iter20.png,137,3,0.29777777777777775,0.8785574846719126,0.762017856662641,3.4317255589082856,4.54898377883462,0.8432680349912945,261.7626643513728,36,21,0.006008513803691079,59.70149253731343,56.71641791044776,61,9,outertot,2,9
patterns/15by15/experiment/set3/SC0.844_symm0.00_KC265.2_5neigh_outertot_code451_IC1_iter20.png,138,3,0.3377777777777778,0.9226762997922613,0.8646394498791851,3.280741601119869,4.527136069313381,0.8440456915214413,265.16920415358743,67,11,0.0,0.0,0.0,71,5,outertot,1,5
patterns/15by15/experiment/set3/SC0.846_symm0.00_KC249.6_5neigh_outertot_code483_IC1_iter20.png,139,3,0.6622222222222223,0.9226762997922613,0.8406327478295322,3.165002919797535,4.483089960170181,0.8464801798003851,249.62859089138178,12,4,0.0,0.0,0.0,59,5,outertot,1,6
patterns/15by15/experiment/set3/SC0.846_symm0.00_KC265.8_5neigh_outertot_code485_IC1_iter35.png,140,3,0.7333333333333333,0.8366407419411673,0.833910337764917,3.471123245688872,4.574536553575626,0.8460923621127217,265.81529863334384,33,9,0.0,0.0,0.0,57,5,outertot,1,6
patterns/15by15/experiment/set3/SC0.861_symm0.02_KC254.1_9neigh_outertot_code85507_IC2_iter35.png,141,3,0.3244444444444444,0.9091493030318537,0.8109479463421236,3.389899677593928,4.543972683990082,0.8614607927453738,254.09922068606062,30,22,0.011378639087993109,53.42465753424658,69.86301369863014,62,9,outertot,2,7
patterns/15by15/experiment/set3/SC0.868_symm0.00_KC252.0_9neigh_outertot_code93737_IC1_iter10.png,142,3,0.32,0.904381457724494,0.8318224017508901,3.539791100863009,4.53941801290558,0.8682187370811318,251.9835874888557,43,27,0.0,0.0,0.0,67,9,outertot,1,9
patterns/15by15/experiment/set3/SC0.874_symm0.00_KC252.0_5neigh_outertot_code497_IC1_iter40.png,143,3,0.7111111111111111,0.8672816222000259,0.8436170936100541,3.6422289162836146,4.573076135156623,0.8740139058283263,252.0461363320617,31,11,0.0,0.0,0.0,61,5,outertot,1,6
patterns/15by15/experiment/set3/SC0.877_symm0.00_KC225.2_5neigh_outertot_code374_IC1_iter35.png,144,3,0.37333333333333335,0.9531971725430559,0.8330335193966308,3.3630429302408107,4.444350036662674,0.8765202445587322,225.19804311449474,35,15,0.0,0.0,0.0,52,5,outertot,1,6
patterns/15by15/experiment/set3/SC0.878_symm0.00_KC273.5_5neigh_outertot_code483_IC1_iter25.png,145,3,0.6444444444444445,0.9389320105807949,0.8809474878821445,3.560653915712258,4.5201689694460345,0.8782696728144641,273.54420966711007,29,9,0.0,0.0,0.0,68,5,outertot,1,6
patterns/15by15/experiment/set3/SC0.893_symm0.00_KC264.2_5neigh_outertot_code453_IC1_iter25.png,146,3,0.39555555555555555,0.9682913167012346,0.8607494939597502,3.643739897479191,4.554503178665583,0.8933597265795192,264.2429613959154,74,14,0.0,0.0,0.0,72,5,outertot,1,5
patterns/15by15/experiment/set3/SC0.901_symm0.00_KC285.9_9neigh_outertot_code736_IC2_iter40.png,147,3,0.5066666666666667,0.999871756640849,0.91705545077596,3.6631246124889483,4.5630367308932325,0.9005171120092457,285.8849019035238,32,4,0.0018241635962917557,40.35087719298245,0.0,76,9,outertot,2,4
patterns/15by15/experiment/set3/SC0.905_symm0.00_KC266.9_5neigh_outertot_code459_IC1_iter25.png,148,3,0.35555555555555557,0.9389320105807949,0.8667378168852863,3.6273290845542845,4.5871487889662586,0.905170431603225,266.9380567810719,58,22,0.0,0.0,0.0,71,5,outertot,1,6
patterns/15by15/experiment/set3/SC0.915_symm0.00_KC280.2_9neigh_outertot_code736_IC3_iter20.png,149,3,0.49777777777777776,0.99998575111318,0.9081784759705542,3.7315357075278848,4.5775650354698705,0.9148921789685287,280.2211666787766,18,7,0.0022400248491095953,45.535714285714285,42.857142857142854,69,9,outertot,3,4
patterns/15by15/experiment/set3/SC0.929_symm0.01_KC276.9_9neigh_outertot_code736_IC3_iter15.png,150,3,0.4711111111111111,0.9975906044732843,0.9138275015199377,3.7846941198591635,4.59661305230361,0.9285121115069683,276.8639213019577,25,2,0.004031078972628138,50.943396226415096,51.886792452830186,68,9,outertot,3,4
patterns/15by15/experiment/set3/SC0.938_symm0.00_KC258.9_5neigh_outertot_code461_IC1_iter40.png,151,3,0.5688888888888889,0.9862632103630309,0.8998189161627947,3.8541042918811956,4.619897675453789,0.9377327123020286,258.94646326877546,62,3,0.0,0.0,0.0,75,5,outertot,1,6
patterns/15by15/experiment/set3/SC0.943_symm0.00_KC271.1_5neigh_outertot_code470_IC1_iter30.png,152,3,0.5155555555555555,0.9993016941704445,0.9194276401219051,3.814041232798706,4.603234145805947,0.943410251201564,271.0860302595173,74,7,0.0,0.0,0.0,78,5,outertot,1,6
patterns/15by15/experiment/set3/SC0.944_symm0.00_KC257.8_5neigh_outertot_code485_IC1_iter20.png,153,3,0.6222222222222222,0.9564574047992596,0.8876708221485873,3.9230741230385306,4.617542105378653,0.9443137402580936,257.78386736580353,35,7,0.0,0.0,0.0,61,5,outertot,1,6
patterns/15by15/experiment/set3/SC0.949_symm0.00_KC271.3_5neigh_outertot_code478_IC1_iter20.png,154,3,0.5333333333333333,0.9967916319816366,0.8797204349618867,3.899227190524154,4.592018592232419,0.948529964989413,271.28821400041625,58,7,0.0,0.0,0.0,74,5,outertot,1,7
patterns/15by15/experiment/set3/SC0.952_symm0.00_KC281.3_5neigh_outertot_code467_IC1_iter20.png,155,3,0.4622222222222222,0.9958781583419282,0.895668776490705,3.8876084932271624,4.599233780401744,0.9516361333983482,281.25638764312055,61,10,0.0,0.0,0.0,78,5,outertot,1,6
patterns/15by15/experiment/set3/SC0.954_symm0.00_KC261.3_9neigh_outertot_code143954_IC3_iter15.png,156,3,0.4711111111111111,0.9975906044732843,0.8869462815932982,3.9055687295233183,4.640539022206945,0.9542653258255049,261.2951802816265,33,7,0.0007340783064406498,40.56603773584906,46.22641509433962,66,9,outertot,3,7
patterns/15by15/experiment/set3/SC0.957_symm0.00_KC265.0_9neigh_outertot_code3276_IC3_iter30.png,157,3,0.4577777777777778,0.9948500379612877,0.8914890659466504,3.9336384228399166,4.6421232273049675,0.9569035755138056,265.016659439939,44,8,0.001959720288206679,44.66019417475729,48.54368932038835,71,9,outertot,3,6
patterns/15by15/experiment/set3/SC0.958_symm0.01_KC272.3_9neigh_outertot_code291552_IC2_iter30.png,158,3,0.5511111111111111,0.9924491812352425,0.9041174802428161,3.9179281223091924,4.646929667905142,0.9584753899563079,272.2826065253372,39,8,0.0030454096337290126,42.74193548387097,37.096774193548384,74,9,outertot,2,8
patterns/15by15/experiment/set3/SC0.959_symm0.00_KC271.9_5neigh_outertot_code461_IC1_iter35.png,159,3,0.52,0.9988455359952018,0.9158308555811907,3.8643393141048343,4.61564794815775,0.9586013629816038,271.8585676424352,53,6,0.0,0.0,0.0,76,5,outertot,1,6
patterns/15by15/experiment/set3/SC0.961_symm0.00_KC274.2_9neigh_outertot_code191044_IC2_iter10.png,160,3,0.48,0.9988455359952018,0.8938241748065643,3.953396385702991,4.652980864344777,0.9607162282051819,274.2390016256669,31,11,8.412647776834259e-05,37.03703703703704,51.85185185185185,65,9,outertot,2,8
patterns/15by15/experiment/set3/SC0.961_symm0.01_KC279.1_9neigh_outertot_code291552_IC2_iter35.png,161,3,0.5288888888888889,0.9975906044732843,0.9037778170278271,3.953922418340029,4.649043909260716,0.960596125564223,279.1334162293989,40,5,0.004483904981718939,47.89915966386555,38.655462184873954,69,9,outertot,2,8
patterns/15by15/experiment/set3/SC0.962_symm0.01_KC268.3_9neigh_outertot_code3276_IC3_iter35.png,162,3,0.48,0.9988455359952018,0.9033483288151261,3.959506972334727,4.643131826530483,0.9615206572841624,268.26709110985763,40,10,0.002893848802472815,50.92592592592593,42.592592592592595,72,9,outertot,3,6
patterns/15by15/experiment/set4/SC0.229_symm0.00_KC126.1_5neigh_outertot_code452_IC1_iter05.png,163,4,0.035555555555555556,0.22152955814836148,0.2694311071805945,0.9685949014755871,3.6857964970525643,0.22929708311336702,126.11175889045565,9,9,0.0,0.0,0.0,17,5,outertot,1,4
patterns/15by15/experiment/set4/SC0.273_symm0.13_KC126.8_9neigh_outertot_code256746_IC2_iter30.png,164,4,0.9244444444444444,0.38632194821880184,0.14775321490059243,0.9546189501622498,2.388818008729802,0.27278955119299647,126.79859165744692,11,11,0.06456095462096287,6.25,5.288461538461538,25,9,outertot,2,12
patterns/15by15/experiment/set4/SC0.376_symm0.00_KC142.5_9neigh_outertot_code291552_IC2_iter10.png,165,4,0.10666666666666667,0.48977901368693755,0.5386523819419458,1.5123427761356303,3.860721142719699,0.37561965729138613,142.46962247114323,5,2,0.0,37.5,45.83333333333333,12,9,outertot,2,8
patterns/15by15/experiment/set4/SC0.433_symm0.00_KC167.6_5neigh_outertot_code494_IC1_iter05.png,166,4,0.10666666666666667,0.48977901368693755,0.5515214223167181,1.7218573027219197,3.9783700829631425,0.4332604164911506,167.56027085074555,11,3,0.0,0.0,0.0,23,5,outertot,1,7
patterns/15by15/experiment/set4/SC0.452_symm0.01_KC168.3_9neigh_outertot_code224_IC3_iter30.png,167,4,0.1111111111111111,0.5032583347756457,0.4132518604071754,1.7723707442083882,3.4064691485331364,0.4517804716582469,168.2650485546686,7,3,0.010161392876118655,72.0,96.0,24,9,outertot,3,3
patterns/15by15/experiment/set4/SC0.480_symm0.00_KC156.8_9neigh_outertot_code736_IC2_iter15.png,168,4,0.12,0.5293608652873644,0.5872770062654971,1.8927561608132066,4.075274486622528,0.4802905972742281,156.78725382097983,4,2,0.0,48.148148148148145,0.0,24,9,outertot,2,4
patterns/15by15/experiment/set4/SC0.484_symm0.03_KC166.0_9neigh_outertot_code191044_IC2_iter40.png,169,4,0.8666666666666667,0.5665095065529053,0.4246850294637976,1.8966919973128236,4.027148762949244,0.48436007752221144,166.00359578767586,17,13,0.014084912447015943,10.256410256410255,13.333333333333334,39,9,outertot,2,8
patterns/15by15/experiment/set4/SC0.497_symm0.03_KC187.2_9neigh_outertot_code224_IC3_iter25.png,170,4,0.12444444444444444,0.5420027634369525,0.5250993700700434,1.9966820140608392,3.976458487002739,0.4966385115340783,187.1735748802214,13,3,0.019175624040058598,82.14285714285714,75.0,28,9,outertot,3,3
patterns/15by15/experiment/set4/SC0.584_symm0.00_KC233.6_5neigh_outertot_code750_IC2_iter05.png,171,4,0.25333333333333335,0.8165187119538281,0.7520592052248318,2.501494119325773,4.30116933764658,0.5839945646119457,233.62815039856378,6,2,0.0,14.035087719298245,12.280701754385964,34,5,outertot,2,7
patterns/15by15/experiment/set4/SC0.677_symm0.00_KC251.2_5neigh_tot_code24_IC3_iter35.png,172,4,0.22666666666666666,0.7721551435804815,0.7181659036694277,2.511690996332878,4.267858807944419,0.6774374357777267,251.2232741665152,5,5,0.0,72.54901960784314,37.254901960784316,33,5,tot,3,2
patterns/15by15/experiment/set4/SC0.695_symm0.00_KC188.6_5neigh_outertot_code493_IC1_iter10.png,173,4,0.8177777777777778,0.6849143818666734,0.6964259281438469,2.8771907876865583,4.412621335252104,0.6947804867504483,188.64370683017412,34,14,0.0,0.0,0.0,53,5,outertot,1,7
patterns/15by15/experiment/set4/SC0.695_symm0.00_KC231.7_5neigh_outertot_code485_IC1_iter10.png,174,4,0.8177777777777778,0.6849143818666734,0.6729460993347236,2.878048522801573,4.4329991862072315,0.6953038858468825,231.66031490827874,34,18,0.0,0.0,0.0,54,5,outertot,1,6
patterns/15by15/experiment/set4/SC0.701_symm0.00_KC214.2_5neigh_outertot_code510_IC1_iter10.png,175,4,0.4622222222222222,0.9958781583419282,0.8100877730108191,2.7843263919963253,4.082447919110726,0.701199482769476,214.21661456840081,6,6,0.0,0.0,0.0,42,5,outertot,1,8
patterns/15by15/experiment/set4/SC0.715_symm0.00_KC191.9_5neigh_outertot_code493_IC1_iter05.png,176,4,0.37777777777777777,0.9564574047992596,0.692505193975382,2.775608726706596,4.228155958405094,0.7150537192510016,191.91510272960593,3,3,0.0,0.0,0.0,41,5,outertot,1,7
patterns/15by15/experiment/set4/SC0.728_symm0.02_KC242.2_9neigh_outertot_code196623_IC3_iter30.png,177,4,0.30666666666666664,0.8892881527272397,0.7372077859237137,2.811003162823125,4.396108157598649,0.7280607133803797,242.2115885910421,11,9,0.013290131322956755,68.11594202898551,66.66666666666666,47,9,outertot,3,6
patterns/15by15/experiment/set4/SC0.773_symm0.00_KC260.0_5neigh_outertot_code459_IC1_iter30.png,178,4,0.28888888888888886,0.8672816222000259,0.8032340295678106,2.8768293036083135,4.395501226239818,0.7730628966332717,260.0145007214542,66,34,0.0,0.0,0.0,77,5,outertot,1,6
patterns/15by15/experiment/set4/SC0.774_symm0.00_KC271.9_5neigh_outertot_code470_IC1_iter20.png,179,4,0.7511111111111111,0.809512300697415,0.791124095834849,2.9513820560439354,4.418810739798053,0.7743012042139716,271.94056204462936,54,18,0.0,0.0,0.0,66,5,outertot,1,6
patterns/15by15/experiment/set4/SC0.789_symm0.02_KC241.5_9neigh_outertot_code85507_IC2_iter35.png,180,4,0.25333333333333335,0.8165187119538281,0.7564682278328461,3.1754881820809424,4.489199916190804,0.788813485880369,241.50534055349542,21,16,0.01226838959662202,71.9298245614035,49.122807017543856,52,9,outertot,2,7
patterns/15by15/experiment/set4/SC0.803_symm0.00_KC256.0_5neigh_outertot_code451_IC1_iter40.png,181,4,0.28444444444444444,0.8614362250994667,0.7359574256609632,3.266915541423881,4.540672003798272,0.8034787339515819,255.9504425385739,45,21,0.0,0.0,0.0,65,5,outertot,1,5
patterns/15by15/experiment/set4/SC0.819_symm0.00_KC250.2_5neigh_outertot_code510_IC1_iter20.png,182,4,0.4622222222222222,0.9958781583419282,0.8021769389027713,3.243897464740581,4.374853934426384,0.8194504547891495,250.18955842870344,4,4,0.0,0.0,0.0,48,5,outertot,1,8
patterns/15by15/experiment/set4/SC0.822_symm0.00_KC230.5_5neigh_outertot_code469_IC1_iter10.png,183,4,0.6755555555555556,0.9091493030318537,0.7992268423123077,3.3446051849171754,4.502068297511633,0.8224144364805892,230.45149051560344,66,6,0.0,0.0,0.0,64,5,outertot,1,6
patterns/15by15/experiment/set4/SC0.826_symm0.02_KC255.5_9neigh_outertot_code191044_IC2_iter25.png,184,4,0.64,0.9426831892554922,0.7677976853931001,3.273922721523471,4.475299741762212,0.826168069409778,255.47903603369727,20,14,0.014214275942882881,30.555555555555557,30.555555555555557,55,9,outertot,2,8
patterns/15by15/experiment/set4/SC0.831_symm0.00_KC221.4_5neigh_outertot_code462_IC1_iter10.png,185,4,0.3022222222222222,0.883990387745888,0.842092992311643,3.3950797537029787,4.501423739052982,0.8310923480896513,221.4289478970137,17,2,0.0,0.0,0.0,48,5,outertot,1,6
patterns/15by15/experiment/set4/SC0.841_symm0.00_KC262.3_5neigh_outertot_code475_IC1_iter10.png,186,4,0.6577777777777778,0.9269293612321838,0.829582377915933,3.441696335644698,4.548736864563265,0.840813531469749,262.31363699236323,38,14,0.0,0.0,0.0,57,5,outertot,1,7
